,Unnamed: 0,url,title,spotify_id,release_year,artist_name,lyrics,verse_1
997,997,https://open.spotify.com/track/6nQNXG5YxcIL0H281eQt6v,Komm ein bisschen mit nach Italien,6nQNXG5YxcIL0H281eQt6v,2020-10-20,Silvio Francesco," Komm ein bisschen mit nach Italien
 Komm ein bisschen mit ans blaue Meer
 Und wir tun als ob das Leben
 Eine schöne Reise wär
 Komm ein bisschen mit nach Italien
 Komm ein bisschen mit, weil sich das lohnt
 Denn am Tag scheint dort die Sonne
 Und am Abend scheint der Mond
 Aber dann, aber dann
 Zeigt ein richt'ger Italiener was er kann
 Aber dann, aber dann
 Fängt beim Sternenschein die Serenade an
 (Tike-tike-tik,
 Tik-tik-tik-tik
 Tike-tike-tik,
 Tik-tik-tik-tik, haaa - haaa, tike-tik-tike-tik-tike-tik-tike-tik-tik-tik
 Tike-tike-tik
 Tik-tik-tik-tik
 Tike-tike-tik
 Tik-tik-tik-tik, haaa - haaa, tike-tik-tike-tik-tike-tik-tike-tik-tik-tik)
 Eine Nacht, eine Nacht in San Remo
 Ist für uns so wunderschön
 Diese Nacht, diese Nacht in San Remo
 Müsste nie zu Ende gehn
 (Tike-tik-tik-tike-tike-tik)
 Komm ein bisschen mit nach Italien
 Komm ein bisschen mit ans blaue Meer
 Und wir tun als ob das Leben
 Eine schöne Reise wär
 Komm ein bisschen mit nach Italien
 Komm ein bisschen mit, weil sich das lohnt
 Denn am Tag scheint dort die Sonnt
 Und am Abend scheint der Mond
 Aber dann, aber dann
 Zeigt ein richt'ger Italiener was er kann
 Aber dann, aber dann
 Fängt beim Sternenschein die Serenade an
 (Tike tike tik
 Tik tik tik
 Tike tike tik,
 Tik tik tik Tike
 Tike tik, tik tik tik)
", Komm ein bisschen mit nach Italien
998,998,https://open.spotify.com/track/2a80Ci2eVYeBxZoRvSmEQJ,Ich bin eine Frau von Format,2a80Ci2eVYeBxZoRvSmEQJ,1998-01-01,Trude Herr," Ich bin eine Frau von Format
 Von mir gibt es kein Duplikat
 Ja vor mir ziehn die Herrn die Melone
 Und man sagt ich bin gar nicht so ohne
 Denn mein Herz das hat  karat
 Ja ich bin eine Frau von Format
 Denn mein Herz das hat  karat
 Ja ich bin eine Frau von Format
 Charlie hat nen Ring geklaut
 Billy hat den Joe verhaut
 Und alles nur wegen mir
 Jaques hat eine Bank geprellt davon hat er sehr viel Geld
 Und kauft mir Kleider dafür
 Doch der gute Johnny stahl mir einen Merc
 Nur aus lauter Liebe schenk ich ihm mein Herz
 Ich bin eine Frau von Format
 Von mir gibt es kein Duplikat
 Ja vor mir ziehn die Herrn die Melone
 Und man sagt ich bin gar nicht so ohne
 Denn mein Herz das hat  karat
 Ja ich bin eine Frau von Format
 Denn mein Herz das hat  karat
 Ja ich bin eine Frau von Format
 Denn mein Herz das hat  karat
 Ja ich bin eine Frau von Format
 Denn mein Herz das hat  karat
 Ja ich bin eine Frau von Format
", Ich bin eine Frau von Format
999,999,https://open.spotify.com/track/1yigl1hkmmmAiRzjAtNUu7,Charly Brown,1yigl1hkmmmAiRzjAtNUu7,2004-01-01,Hans Blum,,
1000,1000,https://open.spotify.com/track/6iQrjZ7iO8IT6DZIBuk7GW,"Seemann, deine Heimat ist das Meer",6iQrjZ7iO8IT6DZIBuk7GW,1969-01-01,Freddy Quinn," Seemann, lass das Träumen
 Denk nicht an zuhaus
 Seemann, Wind und Wellen
 Rufen dich hinaus
 Deine Heimat ist das Meer
 Deine Freunde sind die Sterne
 Über Rio und Shanghai
 Über Bali und Hawaii
 Deine Liebe ist dein Schiff
 Deine Sehnsucht ist die Ferne
 Und nur ihnen bleibst du treu
 Ein Leben lang
 Seemann, lass das Träumen
 Denk nicht an zuhaus
 Seemann, Wind und Wellen
 Rufen auch mich hinaus
 Meine Heimat ist das Meer
 Meine Freunde sind die Sterne
 Über Rio und Shanghai
 Über Bali und Hawaii
 Meine Liebe ist mein Schiff
 Meine Sehnsucht ist die Ferne
 Und nur ihnen bleib ich treu
 Ein Leben lang
"," Seemann, lass das Träumen"
1001,1001,https://open.spotify.com/track/1HKygiWA8nE8YMP2cnDn4h,Tiritomba,1HKygiWA8nE8YMP2cnDn4h,2007-01-01,Margot Eskens," Mandolinen und Gitarren hell erklingen
 Musikanten fröhlich singen
 Alle Burschen, alle Mädchen gehen zum Reigen
 Und mein Liebster ist dabei
 Tiritomba, Tiritomba
 Immer möcht ich in deine Augen sehen
 Tiritomba, Tiritomba
 Denn die Liebe ist so schön
 Tiritomba, Tiritomba
 Immer möcht ich in deine Augen sehen
 Tiritomba, Tiritomba
 Denn die Liebe ist so schön
 Und er sprach zu mir von Treue und von Liebe
 Ach, wenn's immer doch so bliebe
 Gab ein Ringlein mir und eine rote Rose
 In der schönsten Nacht im Mai
 Tiritomba, Tiritomba
 Einmal möcht ich noch in deine Augen sehen
 Tiritomba, Tiritomba
 Denn die Liebe ist so schön
 Eines Tages aber kam er nicht mehr wieder
 Es verklangen all die Lieder
 Und verblüht ist auch die dunkelrote Rose
 Denn das Ringlein brach entzwei
 Tiritomba, Tiritomba
 Einmal möcht ich noch in deine Augen sehen
 Tiritomba, Tiritomba
 Denn die Liebe ist so schön
", Mandolinen und Gitarren hell erklingen
1002,1002,https://open.spotify.com/track/3LLazt6qvo7gmS6mVoZtMR,Steig in das Traumboot der Liebe,3LLazt6qvo7gmS6mVoZtMR,1996-01-01,Silvio Francesco," Steig in das Traumboot der Liebe
 Fahre mit mir nach Hawaii
 Dort auf der Insel der Schönheit
 Wartet das Glück auf uns Zwei
 Die Nacht erzählt uns ein Märchen
 Und macht das Märchen auch wahr
 Steig in das Traumboot der Liebe
 Bald sind wir beide ein Paar
 Leise rauscht das Meer
 Und leise singt der Wind
 Alles wird so hell
 Duftet Blütenschwer
 Eine Melodie ist heut in uns erwacht
 Eine Melodie der Nacht
 Steig in das Traumboot der Liebe
 Fahre mit mir nach Hawaii
 Dort auf der Insel der Schönheit
 Wartet das Glück auf uns Zwei
 Die Nacht erzählt uns ein Märchen
 Und macht das Märchen auch wahr
 Steig in das Traumboot der Liebe
 Bald sind wir beide ein Paar
", Steig in das Traumboot der Liebe
1003,1003,https://open.spotify.com/track/4MEtZDVwpjIVkKuRZM7wJH,Heißer Sand,4MEtZDVwpjIVkKuRZM7wJH,2016-10-21,Mina," Heißer Sand und ein verlorenes Land
 Und ein Leben in Gefahr
 Heißer Sand und die Erinnerung daran
 Dass es einmal schöner war
 Schwarzer Tino, deine Nina
 War dem Rocco schon im Wort
 Weil den Rocco sie nun fanden
 Schwarzer Tino, musst du fort
 Heißer Sand und ein verlorenes Land
 Und ein Leben in Gefahr
 Heißer Sand und die Erinnerung daran
 Dass es einmal schöner war
 (Heißer Sand)
 Schwarzer Tino, deine Nina
 Tanzt im Hafen mit den Boys
 Nur die Wellen singen leise
 Was von Tino jeder weiß
 Heißer Sand und ein verlorenes Land
 Und ein Leben in Gefahr
 Heißer Sand und die Erinnerung daran
 Dass es einmal schöner war
 Heißer Sand und ein verlorenes Land
 Und ein Leben in Gefahr
 Heißer Sand und die Erinnerung daran
 Dass es einmal schöner war
", Heißer Sand und ein verlorenes Land
1004,1004,https://open.spotify.com/track/79S2bCnwMRYA4twpRvmREG,Sag mir wo die Blumen sind,79S2bCnwMRYA4twpRvmREG,2001-12-07,Marlene Dietrich," Sag mir, wo die Blumen sind
 Wo sind sie geblieben?
 Sag mir, wo die Blumen sind
 Was ist gescheh'n?
 Sag mir, wo die Blumen sind
 Mädchen pflückten sie geschwind
 Wann wird man je versteh'n?
 Wann wird man je versteh'n?
 Sag mir, wo die Mädchen sind
 Wo sind sie geblieben?
 Sag mir, wo die Mädchen sind
 Was ist gescheh'n?
 Sag mir, wo die Mädchen sind
 Männer nahmen sie geschwind
 Wann wird man je versteh'n?
 Wann wird man je versteh'n?
 Sag mir, wo die Männer sind
 Wo sind sie geblieben?
 Sag mir, wo die Männer sind
 Was ist gescheh'n?
 Sag mir, wo die Männer sind
 Zogen fort, der Krieg beginnt
 Wann wird man je versteh'n?
 Wann wird man je versteh'n?
 Sag, wo die Soldaten sind
 Wo sind sie geblieben?
 Sag, wo die Soldaten sind
 Was ist gescheh'n?
 Sag, wo die Soldaten sind
 Über Gräbern weht der Wind
 Wann wird man je versteh'n?
 Wann wird man je versteh'n?
 Sag mir, wo die Gräber sind
 Wo sind sie geblieben?
 Sag mir, wo die Gräber sind
 Was ist gescheh'n?
 Sag mir, wo die Gräber sind
 Blumen blüh'n im Sommerwind
 Wann wird man je versteh'n?
 Wann wird man je versteh'n?
 Sag mir, wo die Blumen sind
 Wo sind sie geblieben?
 Sag mir, wo die Blumen sind
 Was ist gescheh'n?
 Sag mir, wo die Blumen sind
 Mädchen pflückten sie geschwind
 Wann wird man je versteh'n?
 Wann wird man je versteh'n?
"," Sag mir, wo die Blumen sind"
1005,1005,https://open.spotify.com/track/2jvPETfvUp63D05WMRR5lV,Sind Sie der Graf von Luxemburg?,2jvPETfvUp63D05WMRR5lV,1968-01-01,Dorthe," Oh Pardon, sind Sie der Graf von Luxemburg?
 Oh Pardon, sind Sie der große Mann von Welt?
 Oh Pardon, genau wie Sie jetzt vor mir stehn
 Oh Pardon, hab ich den Herrn mir vorgestellt
 Oft schon hab ich mich gefragt, ob es ihn wirklich gibt
 Von dem die Operette sagt, daß er so fürstlich liebt
 Da fuhr ich durch die Eifel, in jenes kleine Land
 Und fragte voller Zweifel den ersten, den ich fand
 Oh Pardon, sind Sie der Graf von Luxemburg?
 Oh Pardon, sind Sie der große Mann von Welt?
 Non, sagte er, und lachte leis', das bin ich leider nicht
 Ich wette, daß ein Mann was weiß, der so verlegen spricht
 Er grüßte und ging weiter, eh' ich mich recht besann
 Da kam ein stolzer Reiter, den hielt ich einfach an
 Oh Pardon, sind Sie der Graf von Luxemburg?
 Oh Pardon, sind Sie der große Mann von Welt?
 Aber Fräulein, Sie sind süß, sprach er und stieg vom Pferd
 Der Graf, der lebte in Paris, bei mir sind Sie verkehrt
 Drum sollen Sie erfahren, jetzt werden Sie nicht rot
 Seit fast einhundert Jahren ist dieser Herr schon tot
 Oh Pardon, sind Sie der Graf von Luxemburg?
 Oh Pardon, sind Sie der große Mann von Welt?
 Oh Pardon, genau wie Sie jetzt vor mir stehn
 Oh Pardon, hab ich den Herrn mir vorgestellt
"," Oh Pardon, sind Sie der Graf von Luxemburg?"
1006,1006,https://open.spotify.com/track/2ujlWeBrTOUK3J2dgjcLkV,Geisterstundentango,2ujlWeBrTOUK3J2dgjcLkV,2017-09-08,Gus Backus," Kennt Ihr den alten Baron?
 Der Herr Baron ist mein Boss
 Ich bin seit vier Wochen schon
 Als Nachtwächter in seinem Schloss
 Und das ist ein atemberaubender Job
 Weil dort so manches passiert
 Pünktlich um zwölf jede Nach
 Da wird dort musiziert
 Wenn der Geisterstundentango nachts erklingt im alten Schloss
 Tanzen Geister und Gespenster und dann geht der Rummel los
 Denn der Geisterstundentango klingt vom Keller bis zum Dach
 Und die ganzen alten Ahnen werden wieder wach und machen Krach
 Irgendwo knarrt eine Tür
 Und man hört Schritte im Saal
 Ich kann Euch sagen, man braucht
 Als Nachtwächter Nerven wie Stahl
 Denn das ist ein fürchterlich doofes Gefühl
 Wenn irgendwo einer stöhnt
 Was soll ich tun, Dienst ist Dienst
 Ich hab' mich dran gewöhnt
 Wenn der Geisterstundentango nachts erklingt im alten Schloss
 Tanzen Geister und Gespenster und dann geht der Rummel los
 Denn der Geisterstundentango klingt vom Keller bis zum Dach
 Und die ganzen alten Ahnen werden wieder wach und machen Krach
", Kennt Ihr den alten Baron?
1007,1007,https://open.spotify.com/track/6K2vAfnyNbJOwVshYVZXtg,Eventuell,6K2vAfnyNbJOwVshYVZXtg,2000-08-07,Peter Alexander," Eventuell
 Eventuell
 Führ ich dich heute aus
 Führ ich dich heute aus
 Eventuell
 Eventuell
 Bring ich dich hinterher nach Haus
 Wenn ich bei Tanzmusik
 Dir tief ins Auge blick
 Dann fühl ich ganz genau
 Dass du nicht böse bist
 Wenn dich ein Mann mal küsst
 Der dir sympathisch ist
 Eventuell
 Eventuell
 Führ ich dich heute aus
 Führ ich dich heute aus
 Eventuell
 Eventuell
 Bring ich dich hinterher nach Haus
 Und nur der Mond
 Der wird uns zwei belauschen
 Und nur der Mond
 Der sieht, was dann geschieht
 Eventuell
 Eventuell
 Führ ich dich heute aus
 Führ ich dich heute aus
 Eventuell
 Eventuell
 Bring ich dich hinterher nach Haus
 Wenn ich bei Tanzmusik
 Dir tief ins Auge blick
 Dann fühl ich ganz genau
 Dass du nicht böse bist
 Wenn dich ein Mann mal küsst
 Der dir sympathisch ist
 Eventuell
 Eventuell
 Führ ich dich heute aus
 Führ ich dich heute aus
 Eventuell
 Eventuell
 Bring ich dich hinterher nach Haus
 Und nur der Mond
 Der wird uns zwei belauschen
 Und nur der Mond
 Der sieht, was dann geschieht
", Eventuell Eventuell Führ ich dich heute aus Führ ich dich heute aus Eventuell Eventuell Bring ich dich hinterher nach Haus
1008,1008,https://open.spotify.com/track/1CrrvDCP5OG4mdhih1HKTa,Oh mein Papa (From 'Feuerwerk'),1CrrvDCP5OG4mdhih1HKTa,2015-02-03,Lys Assia," Mit  Jahren fing er als Schiffsjunge an
 Er war der jüngste aber er war schon ein Mann
 Ein Mann wie ein Baum und stark wie ein Bär
 So fuhr er das erste mal übers Meer
 Sie hieß Mary-Ann und war sein Schiff
 Er hielt ihr die Treue, was keiner begriff
 Es gab so viele Schiffe so schön und groß
 Die Mary-Ann aber ließ ihn nicht los
 (Die Mary-Ann aber ließ ihn nicht los)
 Als Seemann hatte er seine  Karat
 Und nach der dritten Reise, da war er schon Maat
 Und jeder Kapitän war hinter ihm her
 Doch viel ihm das wechseln so furchtbar schwer
 Sie hieß Mary-Ann und war sein Schiff
 Er hielt ihr die Treue, was keiner begriff
 Es gab so viele Schiffe so schön und groß
 Die Mary-Ann aber ließ ihn nicht los
 (Die Mary-Ann aber ließ ihn nicht los)
 Und als er eines Tag's erster Steuermann war
 Da liebte er ein Mädchen mit strohblondem Haar
 Er gab ihr sein Herz doch sie war nicht treu
 So fuhr er bald wieder zur See, Ahoi
 Sie hieß Mary-Ann und war sein Schiff
 Er hielt ihr die Treue, was keiner begriff
 Es gab so viele Schiffe so schön und groß
 Die Mary-Ann aber ließ ihn nicht los
 (Die Mary-Ann aber ließ ihn nicht los)
 Nach jeder Reise schwur er ""Jetzt muster ich ab""
 Er schwur's als Kapitän doch sie wurde sein Grab
 Die Mary-Ann sank am  Mai
 Bei einem Orkan vor der Hudson Bay
 Sie hieß Mary-Ann und war sein Schiff
 Er hielt ihr die Treue, was keiner begriff
 Es gab so viele Schiffe so schön und groß
 Die Mary-Ann aber ließ ihn nicht los
 (Die Mary-Ann aber ließ ihn nicht los)
", Mit  Jahren fing er als Schiffsjunge an
1009,1009,https://open.spotify.com/track/0JJGD3WYjV7wDwRqs5XpSj,Mannequin aus Paris,0JJGD3WYjV7wDwRqs5XpSj,2015-02-03,Vico Torriani,,
1010,1010,https://open.spotify.com/track/075bLudA7gNOd2pKQ32keC,Pony-Lied (From 'Ferien auf Immenhof'),075bLudA7gNOd2pKQ32keC,2015-02-03,Schöneberger Sängerknaben," Trippel, trappel, trippel, trappel Pony
 über Felder durch die Wälder kreuz und Quer
 Trippel trappel trippel trappel Pony
 Immer hin und her
 Trippel trappel trippel trappel Pony
 Einmal rechts einmal links berg auf berg ab
 Trippel trappel trippel trappel Pony
 Mal galopp mal trab
 Hüh ho hüh ho
 Hüh ho hüh ho
 Trippel trappel trippel trappel pony
 Erst im schritt dann im galopp den hügel hoch
 Trippel trappel trippel trappel pony
 Immer hopplaho
 Meine Wiege stand im Westen
 Und ein Cowboy zog mich auf
 Und er legte mir ein Lasso
 In die Wiege mit hinein
 Holla ho, holla ho, in die Wiege mit hinein
 Holla ho, holla ho, in die Wiege mit hinein
 Mit dem Lasso in der Wiege
 Nahm das Schicksal seinen Lauf
 Und es hängt meine Mami
 Meine Windeln daran auf
 Holla ho, holla ho, meine Windeln daran auf
 Holla ho, holla ho, meine Windeln daran auf
 Und ein Cowboy braucht ein Mädel
 Braucht ein Mädel treu wie Gold
 Darum hab' ich mit dem Lasso
 Mir die schönste Braut geholt
 Holla ho, holla ho, mir die schönste Braut geholt
 Holla ho, holla ho, mir die schönste Braut geholt
 Bin ich oben bei den Sternen
 Nahm ein Mustang mich ins Grab
 Lass ich mich an meinem Lasso
 Auf die Erde schnell hinab
 Holla ho, holla ho, auf die Erde schnell hinab
 Holla ho, holla ho, auf die Erde schnell hinab
"," Trippel, trappel, trippel, trappel Pony"
1011,1011,https://open.spotify.com/track/49RDn8hNUQsg6hTkTAaPts,Die süssesten Früchte,49RDn8hNUQsg6hTkTAaPts,2015-02-24,Peter Alexander," Frau Enterich weihte am grünenden Rain
 Ihr Jüngstes in alle Geheimnisse ein
 Sie sagte, das Schönste zu fressen, das unsereins hat
 Das ist der Salat
 Das Entelein lauschte und staunte gar sehr
 Es blinzelte frech in der Gegend umher
 Da sah es die süßesten, herrlichsten Kirschen am Baum
 ""Mama, pflück sie für mich!"", so bat es kläglich
 ""Mein Kind"", sagt die Mama, ""das ist unmöglich!""
 Die süßesten Früchte fressen nur die großen Tiere
 Nur weil die Bäume hoch sind und diese Tiere groß sind
 Die süßesten Früchte schmecken dir und mir genauso
 Doch weil wir beide klein sind, erreichen wir sie nie
 Das Entelein weinte und klagte gar sehr
 Es trug sein gegebenes Schicksal nur schwer
 Doch als es dann groß war, da ging es mit einem Bericht
 Vors hohe Gericht
 ""Die Großen"", so sagte es, ""fressen ganz keck
 Den Kleinen die Kirschen und Sonstiges weg
 Sie alle beanspruchten darin das nämliche Recht!""
 ""Was sind das"", sprach die Maus, ""für dumme Faxen?
 Die Kleinen müssten dann doch erst mal wachsen!""
 Die süßesten Früchte fressen nur die großen Tiere
 Nur weil die Bäume hoch sind und diese Tiere groß sind
 Die süßesten Früchte schmecken dir und mir genauso
 Doch weil wir beide klein sind, erreichen wir sie nie
 Die Welt ist rund und wie scheint, so gelenkt
 Dass Enten und Mäusen das Leben nichts schenkt
 Sie tragen ihr Schicksal nach altem und tierischen Brauch
 Wie andere auch
 Die Großen, die sind ja am Anfang auch klein
 Und wenn sie dann wachsen, dann ist es gemein
 Doch wenn es auch ärgert die Kleinen, die ändern es nicht
 Solang' die hohen Bäume Früchte bringen
 Solange werden alle Kleinen singen
 Die süßesten Früchte fressen nur die großen Tiere
 Nur weil die Bäume hoch sind und diese Tiere groß sind
 Die süßesten Früchte schmecken dir und mir genauso
 Doch weil wir beide klein sind, erreichen wir sie nie
 Erreichen wir sie nie
 Erreichen wir sie nie
", Frau Enterich weihte am grünenden Rain
1012,1012,https://open.spotify.com/track/2aeN7pW4JZYJnFsN9oDL3o,Wenn der Vater mit dem Sohne (From 'Wenn der Vater mit dem Sohne'),2aeN7pW4JZYJnFsN9oDL3o,2015-02-24,Der Kleine Oliver Grimm,,
1013,1013,https://open.spotify.com/track/1gzJ7O4FJLijoUgvyagP56,Sei lieb zu mir (From 'Schlagerparade'),1gzJ7O4FJLijoUgvyagP56,2015-02-24,Rudi Schuricke,,
1014,1014,https://open.spotify.com/track/1bEkUROJUFt9ayvW5xcfir,"Spiel noch einmal für mich, Habanero",1bEkUROJUFt9ayvW5xcfir,2020-04-14,Caterina Valente," Wer kennt der Tage Last?
 Die du getragen hast
 Wer kennt des Chicos Not und Leid?
 Wer kennt der Schatten Macht?
 In blauer Tropennacht
 Wer kennt der Sterne Gunst und Neid?
 Spiel noch einmal für mich Habanero
 Denn ich höre so gern dein Lied
 Spiel noch einmal für mich von dem Wunder
 Das doch nie für dich geschieht
 Wer spürt der Sonne Pracht?
 Die tausend Wunder schafft
 Und doch des Rückens Kraft dir beugt
 Wer spürt der Wolken Blick?
 Der oft schon dein Geschick
 Und deiner Tage Ziel dir zeigt?
 Spiel noch einmal für mich Habanero
 Denn ich höre so gern dein Lied
 Spiel noch einmal für mich von dem Wunder
 Das doch nie für dich geschieht
 Wer weiß, ob es nicht scheint?
 Als ob der Himmel weint
 Wenn dich der Erde Staub erst deckt
 Wer weiß, ob dann das Lied
 Das zu den Sternen zieht
 Nicht aus der dunklen Nacht dich weckt?
 Spiel noch einmal für mich Habanero
 Denn ich höre so gern dein Lied
 Spiel noch einmal für mich von dem Wunder
 Das doch nie für dich geschieht
", Wer kennt der Tage Last?
1015,1015,https://open.spotify.com/track/3xHLFX7masf181ZqVurGYM,Das Herz von St. Pauli,3xHLFX7masf181ZqVurGYM,2011-09-14,Hans Albers," Das Herz von St Pauli, das ist meine Heimat
 In Hamburg, da bin ich zuhaus
 Der Hafen, die Lichter, die Sehnsucht begleiten
 Das Schiff in die Ferne hinaus
 Das Herz von St Pauli, das ruft dich zurück
 Denn dort an der Elbe, da wartet dein Glück
 Das Herz von St Pauli, das ist meine Heimat
 In Hamburg, da bin ich zuhaus
 Die Elbe, der Michel, der Kurs ist immer gut
 St Pauli, die Freiheit, das liegt uns so im Blut
 Und hat das Lebensschiff ein Leck
 In Hamburg bleiben wir an Deck
 In Hamburg, ja, da bleiben wir an Deck
 Das Herz von St Pauli, das ist meine Heimat
 In Hamburg, da bin ich zuhaus
 Der Hafen, die Lichter, die Sehnsucht begleiten
 Das Schiff in die Ferne hinaus
 Das Herz von St Pauli, das ruft dich zurück
 Denn dort an der Elbe, da wartet mein Glück
 Das Herz von St Pauli, das ist meine Heimat
 In Hamburg, da bin zuhaus
 In Hamburg
 In Hamburg,in Hamburg
 Zuhaus
 Zuhaus
"," Das Herz von St Pauli, das ist meine Heimat"
1016,1016,https://open.spotify.com/track/3MLRGVGVCROfvFQplWDx1r,Sonne auf der Haut,3MLRGVGVCROfvFQplWDx1r,2017-05-12,Helene Fischer," Ich staune oft, was das Leben mit uns macht
 Wir tauchen auf aus den tiefen der Nacht
 Wir schwimm'n uns frei, vor uns liegt 'ne wilde Zeit
 Wieder mittendrin, auch die Wunden sind verheilt
 Komm raus aus Deinem Winterschlaf
 Wir sind hier, geboren um zu lieben
 Zurück ins Meer, in den Himmel eingetaucht
 Die Freiheit spürn, ich will Sonne auf der Haut
 Dreh die Welt ins Licht, der Sommer kommt zurück
 Ich brauch so wie Du 'ne Überdosis Glück
 Ich hab Lust auf Meer, wir träumen laut
 Und das Leben schmeckt nach Sonne auf der Haut
 Sonne auf der Haut
 Dich lachen sehn ist ein goldener Moment
 Das alles hier ist ein großes Geschenk
 Ein Tanz in purer Euphorie
 Heisses Herz, es schlägt so wie noch nie
 Dreh die Welt ins Licht, der Sommer kommt zurück
 Ich brauch so wie Du 'ne Überdosis Glück
 Ich hab Lust auf Meer, wir träumen laut
 Und das Leben schmeckt nach Sonne auf der Haut
 Sonne auf der Haut
 Wir gehn einfach los
 Und drehen jedes Tief ins Hoch
 Von Freude erfüllt
 Ins Leben verliebt
 Dreh die Welt ins Licht, der Sommer kommt zurück
 Komm, mach Dich leicht! Der Sommer kommt zurück
 Ich brauch so wie Du 'ne Überdosis Glück
 Ich hab Lust auf Meer, wir träumen laut
 Und das Leben schmeckt nach Sonne auf der Haut
 Ich hab Lust auf Meer, wir träumen laut
 Und das Leben schmeckt nach Sonne auf der Haut
"," Ich staune oft, was das Leben mit uns macht"
